Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_45817,USER_8595,297.86,ATM Withdrawal,2023-05-02 17:11:00,44101.27,Tablet,Sydney,Restaurants,0,0,11,102.28,2,Discover,201,3050.27,Password,0.9268,0,1
TXN_20183,USER_7937,116.12,POS,2023-08-23 13:57:00,27978.89,Laptop,Mumbai,Restaurants,0,0,6,120.07,2,Mastercard,88,1418.75,PIN,0.919,0,1
TXN_42592,USER_9902,27.14,Bank Transfer,2023-11-29 14:40:00,23504.16,Mobile,Sydney,Restaurants,0,1,9,50.52,0,Amex,152,745.4,Biometric,0.891,0,1
TXN_1600,USER_3289,168.09,POS,2023-06-11 06:57:00,42660.87,Mobile,London,Restaurants,0,0,7,365.92,2,Discover,84,3411.71,PIN,0.2421,0,0
TXN_45513,USER_8668,72.18,ATM Withdrawal,2023-11-08 08:58:00,68910.97,Tablet,London,Electronics,0,1,1,116.02,0,Amex,151,3513.51,PIN,0.0179,0,0
TXN_1849,USER_9325,70.82,Bank Transfer,2023-03-17 16:28:00,80865.29,Laptop,London,Clothing,0,0,14,236.21,3,Discover,148,805.89,PIN,0.7273,0,0
TXN_1752,USER_8622,67.75,ATM Withdrawal,2023-07-23 04:16:00,29111.44,Laptop,London,Groceries,0,0,8,26.63,1,Mastercard,56,1484.44,Biometric,0.9556,1,1
TXN_34808,USER_8097,22.53,Online,2023-02-28 02:23:00,1815.03,Tablet,New York,Clothing,0,0,13,24.86,0,Mastercard,192,999.11,Password,0.0159,0,0
TXN_18467,USER_3782,35.19,POS,2023-11-17 08:21:00,82981.74,Tablet,Tokyo,Restaurants,0,0,1,354.92,0,Mastercard,220,4438.97,PIN,0.0152,1,0
TXN_40733,USER_1580,3.57,POS,2023-09-16 08:45:00,29389.9,Tablet,Sydney,Groceries,0,0,6,491.33,3,Visa,163,2947.03,Password,0.3705,0,0
TXN_37999,USER_1946,132.18,ATM Withdrawal,2023-04-27 08:19:00,43989.64,Tablet,Mumbai,Electronics,0,0,11,423.93,3,Mastercard,225,2446.84,Biometric,0.1121,0,0
TXN_33314,USER_2693,24.66,ATM Withdrawal,2023-12-18 01:33:00,66574.65,Laptop,Sydney,Restaurants,0,0,2,341.45,4,Visa,187,3740.08,Password,0.457,0,1
TXN_38967,USER_2653,104.31,ATM Withdrawal,2023-04-28 10:26:00,7358.53,Laptop,Mumbai,Groceries,0,0,2,332.38,3,Visa,2,1669.84,Biometric,0.3309,0,0
TXN_46061,USER_4351,53.13,Online,2023-04-10 05:48:00,49815.27,Mobile,New York,Groceries,0,1,3,92.59,4,Mastercard,31,3941.5,Biometric,0.8334,1,1
TXN_5147,USER_3644,19.39,ATM Withdrawal,2023-12-24 19:36:00,77098.97,Laptop,London,Travel,0,0,11,375.32,3,Amex,130,2685.05,Biometric,0.7428,0,0
TXN_25251,USER_6131,156.62,POS,2023-01-07 22:32:00,37815.69,Mobile,Sydney,Clothing,0,0,9,348.65,3,Amex,226,4554.63,PIN,0.1895,0,0
TXN_10737,USER_6346,126.28,Bank Transfer,2023-04-13 17:17:00,22403.65,Mobile,London,Restaurants,0,0,11,163.77,4,Discover,3,3806.29,Password,0.3894,0,1
TXN_18051,USER_6958,483.5,POS,2023-02-21 22:58:00,82664.64,Laptop,London,Electronics,0,0,11,79.61,2,Discover,11,4020.45,OTP,0.7361,0,0
TXN_12191,USER_1197,127.41,Online,2023-03-18 01:25:00,49673.65,Tablet,Sydney,Groceries,0,0,12,99.19,0,Visa,109,4182.52,PIN,0.2671,0,0
TXN_10694,USER_6125,234.22,Online,2023-12-04 20:17:00,26438.57,Mobile,Tokyo,Restaurants,0,0,14,242.32,1,Visa,92,3081.96,PIN,0.7252,0,0
TXN_22398,USER_7378,10.15,Bank Transfer,2023-09-03 17:19:00,49794.03,Tablet,Tokyo,Electronics,0,0,5,329.88,4,Mastercard,44,3726.92,OTP,0.8698,0,1
TXN_44973,USER_6585,52.82,Bank Transfer,2023-08-22 05:35:00,32858.7,Laptop,Mumbai,Travel,0,1,4,23.01,3,Mastercard,146,3246.46,PIN,0.9119,0,1
TXN_39937,USER_8570,107.18,POS,2023-04-10 12:18:00,19994.41,Tablet,Mumbai,Electronics,0,0,1,61.3,3,Mastercard,61,3451.12,Password,0.5289,1,0
TXN_32334,USER_9761,273.09,ATM Withdrawal,2023-11-23 14:07:00,4805.1,Tablet,London,Clothing,0,0,3,56.77,1,Amex,230,1299.06,Password,0.7117,0,0
TXN_16559,USER_4390,196.2,Online,2023-02-10 19:56:00,21269.1,Mobile,Mumbai,Travel,0,0,4,435.36,2,Mastercard,159,3829.65,PIN,0.4367,1,0
TXN_22372,USER_4475,79.53,POS,2023-04-14 05:58:00,37737.22,Tablet,New York,Clothing,0,0,1,26.5,0,Mastercard,111,731.71,Biometric,0.6406,0,0
TXN_11801,USER_2681,317.29,POS,2023-06-04 13:28:00,6168.81,Mobile,New York,Travel,0,0,2,380.31,2,Mastercard,26,2613.4,Password,0.3584,0,0
TXN_34864,USER_6173,1.02,Online,2023-07-06 23:04:00,38726.4,Laptop,New York,Restaurants,0,0,12,111.87,2,Mastercard,5,1172.7,Password,0.1379,0,0
TXN_20171,USER_6559,53.53,ATM Withdrawal,2023-01-12 07:43:00,59926.11,Tablet,Sydney,Restaurants,0,0,2,482.89,2,Discover,19,2289.19,Password,0.0449,1,0
TXN_28930,USER_1215,372.11,POS,2023-09-06 23:17:00,25771.53,Mobile,Tokyo,Travel,0,0,13,411.36,4,Amex,24,2618.98,Biometric,0.5967,1,1
TXN_14650,USER_9771,178.5,Bank Transfer,2023-11-02 20:44:00,17621.24,Tablet,Sydney,Electronics,0,0,2,89.23,3,Mastercard,9,3511.3,Password,0.0588,0,0
TXN_15574,USER_5779,29.86,Bank Transfer,2023-06-07 23:50:00,35922.5,Laptop,Tokyo,Clothing,0,0,10,182.89,3,Mastercard,54,68.8,PIN,0.3341,0,0
TXN_41256,USER_4275,4.53,POS,2023-01-18 05:25:00,51911.99,Mobile,New York,Clothing,0,0,6,141.92,1,Mastercard,196,2964.52,Password,0.0595,0,0
TXN_9318,USER_7991,519.72,Bank Transfer,2023-06-24 08:14:00,94350.63,Mobile,London,Clothing,0,0,14,237.09,2,Discover,61,3910.44,OTP,0.548,0,0
TXN_48194,USER_1940,14.16,Bank Transfer,2023-03-13 19:08:00,96848.37,Laptop,London,Groceries,0,0,4,172.15,2,Visa,20,3622.67,Password,0.9568,1,1
TXN_18825,USER_4718,255.05,ATM Withdrawal,2023-09-01 06:47:00,83163.72,Tablet,Mumbai,Electronics,0,0,11,304.97,1,Mastercard,70,935.24,Password,0.5518,1,0
TXN_42148,USER_1111,33.72,Online,2023-09-09 23:19:00,65257.21,Laptop,Tokyo,Electronics,0,0,13,320.05,0,Mastercard,89,3392.69,Biometric,0.1462,0,0
TXN_17706,USER_6493,146.9,Online,2023-09-07 01:47:00,42730.63,Laptop,Mumbai,Travel,0,0,1,376.82,4,Mastercard,65,632.04,Password,0.3851,0,1
TXN_24398,USER_3685,55.67,Online,2023-03-03 20:39:00,75781.97,Mobile,Mumbai,Travel,0,0,7,254.04,2,Amex,21,1088.69,Biometric,0.6795,0,0
TXN_27328,USER_8105,149.71,ATM Withdrawal,2023-02-04 11:46:00,49651.65,Tablet,London,Groceries,0,0,2,54.66,1,Discover,235,966.37,PIN,0.9668,0,1
TXN_36833,USER_9534,99.75,Bank Transfer,2023-03-10 18:03:00,19806.75,Tablet,New York,Clothing,0,0,2,87.11,0,Discover,234,3320.43,Biometric,0.5813,1,0
TXN_15096,USER_1862,120.06,ATM Withdrawal,2023-09-06 08:49:00,62882.2,Laptop,Tokyo,Groceries,0,0,4,223.9,3,Discover,170,2898.51,Biometric,0.6132,0,0
TXN_1294,USER_9987,131.17,Bank Transfer,2023-10-25 06:09:00,99830.63,Tablet,New York,Clothing,0,0,12,246.43,2,Mastercard,62,1662.39,OTP,0.7136,0,0
TXN_29583,USER_5824,32.49,POS,2023-11-27 10:46:00,80047.69,Mobile,London,Electronics,1,0,4,379.67,2,Mastercard,233,4549.25,Biometric,0.7876,0,0
TXN_30962,USER_4135,79.07,ATM Withdrawal,2023-08-01 15:03:00,58812.39,Laptop,Mumbai,Clothing,0,0,9,181.89,2,Mastercard,217,4236.62,Biometric,0.3708,0,0
TXN_34768,USER_2627,28.33,ATM Withdrawal,2023-07-09 20:12:00,72726.02,Laptop,New York,Travel,1,0,2,143.1,4,Mastercard,95,2912.58,Password,0.8294,0,1
TXN_34831,USER_7008,9.41,Online,2023-10-08 20:32:00,58922.85,Mobile,London,Clothing,0,0,3,158.35,2,Mastercard,76,1472.99,Biometric,0.3936,0,0
TXN_28647,USER_9260,106.53,Bank Transfer,2023-11-07 01:53:00,68357.47,Mobile,Tokyo,Clothing,0,0,9,276.3,0,Visa,153,103.44,PIN,0.075,0,0
TXN_34275,USER_8955,35.11,Online,2023-04-28 02:06:00,18607.32,Tablet,Tokyo,Electronics,0,0,2,407.7,4,Mastercard,216,1799.31,PIN,0.3937,0,1
TXN_39451,USER_8548,15.27,POS,2023-11-21 18:44:00,2907.02,Tablet,New York,Groceries,1,0,3,199.42,1,Mastercard,229,1561.58,Password,0.0933,0,0
TXN_20002,USER_8566,212.19,Online,2023-01-31 01:38:00,30863.19,Mobile,New York,Clothing,0,0,7,191.84,2,Mastercard,202,4702.62,Biometric,0.611,0,0
TXN_5577,USER_3007,43.32,ATM Withdrawal,2023-11-09 22:20:00,99653.71,Laptop,Sydney,Clothing,0,0,11,306.4,0,Visa,149,3888.87,OTP,0.0931,0,0
TXN_35660,USER_3753,178.04,POS,2023-09-30 21:49:00,48723.2,Mobile,New York,Restaurants,0,0,3,398.28,2,Visa,142,3651.46,OTP,0.6145,1,0
TXN_40857,USER_8366,7.62,Bank Transfer,2023-08-25 21:47:00,91849.0,Tablet,London,Restaurants,0,0,6,226.89,4,Mastercard,27,2319.8,PIN,0.7744,1,1
TXN_5611,USER_8933,51.81,Online,2023-05-18 23:41:00,57493.57,Mobile,Mumbai,Clothing,1,0,10,362.2,0,Visa,163,378.97,OTP,0.8081,1,0
TXN_5077,USER_4797,20.8,POS,2023-01-16 11:52:00,44025.27,Mobile,London,Clothing,0,0,10,285.47,4,Discover,163,2440.96,Biometric,0.879,1,1
TXN_5335,USER_9861,58.45,Bank Transfer,2023-07-03 15:29:00,38263.46,Mobile,Tokyo,Clothing,0,0,2,219.91,0,Visa,42,4085.48,Biometric,0.8429,0,0
TXN_9546,USER_3514,35.42,Bank Transfer,2023-06-03 05:25:00,88763.71,Mobile,Tokyo,Travel,1,0,4,132.32,1,Mastercard,202,1939.19,Biometric,0.6841,0,0
TXN_23350,USER_9134,87.62,ATM Withdrawal,2023-06-10 16:21:00,9243.52,Mobile,Mumbai,Electronics,0,0,13,251.64,2,Amex,157,881.27,Password,0.7983,0,0
TXN_4141,USER_5538,172.57,ATM Withdrawal,2023-09-10 14:40:00,8519.93,Tablet,London,Restaurants,0,0,4,445.11,3,Discover,36,879.07,OTP,0.2157,0,0
TXN_7938,USER_8939,1.97,POS,2023-07-17 22:15:00,65749.94,Laptop,Mumbai,Travel,0,0,8,151.95,1,Discover,54,472.66,Password,0.4779,1,0
TXN_44583,USER_7035,27.33,ATM Withdrawal,2023-06-03 12:40:00,33107.11,Mobile,Mumbai,Restaurants,0,0,13,239.73,3,Visa,92,1307.0,Password,0.9762,0,1
TXN_48523,USER_6452,243.05,POS,2023-05-14 22:09:00,98085.15,Tablet,Sydney,Clothing,0,0,5,434.75,3,Amex,211,335.53,OTP,0.2663,0,0
TXN_13036,USER_6264,5.57,Online,2023-01-01 15:22:00,21020.61,Mobile,Tokyo,Clothing,0,0,11,225.79,2,Mastercard,6,2076.11,OTP,0.8544,0,1
TXN_44929,USER_7149,106.04,Bank Transfer,2023-03-24 05:25:00,60859.75,Mobile,Mumbai,Travel,0,0,8,407.47,2,Discover,49,2680.02,Biometric,0.4449,1,0
TXN_30836,USER_8945,13.3,Online,2023-12-27 01:56:00,12269.49,Laptop,Mumbai,Travel,0,0,11,142.3,3,Discover,103,3751.26,Biometric,0.3199,0,0
TXN_38784,USER_3279,5.55,Online,2023-06-30 13:52:00,89252.28,Laptop,New York,Travel,0,0,13,246.18,3,Visa,125,4447.01,PIN,0.7826,0,0
TXN_12224,USER_1004,100.63,Online,2023-06-07 07:02:00,45087.07,Laptop,New York,Groceries,0,0,5,69.14,1,Amex,32,1918.59,OTP,0.6548,0,0
TXN_23104,USER_8322,96.56,ATM Withdrawal,2023-12-12 03:54:00,58703.39,Tablet,New York,Groceries,0,0,6,154.03,4,Discover,115,2057.43,PIN,0.4477,0,1
TXN_9583,USER_4439,51.06,Bank Transfer,2023-06-15 12:21:00,2918.46,Laptop,Tokyo,Electronics,0,0,10,249.55,4,Discover,104,732.72,PIN,0.2021,1,1
TXN_21015,USER_7131,138.71,Bank Transfer,2023-04-07 14:01:00,61089.38,Tablet,London,Electronics,0,0,9,159.79,4,Amex,114,1704.17,OTP,0.3034,0,1
TXN_31846,USER_1591,65.36,ATM Withdrawal,2023-12-29 08:03:00,48234.66,Laptop,Tokyo,Groceries,0,0,6,50.12,4,Visa,73,1913.4,OTP,0.4139,0,1
TXN_27027,USER_4134,62.94,Bank Transfer,2023-08-03 04:40:00,86472.72,Mobile,New York,Electronics,0,0,6,444.62,0,Discover,235,102.18,PIN,0.0627,1,0
TXN_48634,USER_1965,2.02,ATM Withdrawal,2023-06-26 13:48:00,25517.73,Laptop,London,Clothing,0,0,13,182.1,4,Amex,94,4128.15,PIN,0.7243,0,1
TXN_2251,USER_7566,47.03,Online,2023-09-08 11:44:00,77530.77,Laptop,Mumbai,Electronics,0,0,4,470.09,0,Visa,224,4772.63,Biometric,0.5739,1,0
TXN_25601,USER_5705,19.5,POS,2023-02-05 04:54:00,75076.73,Laptop,Tokyo,Travel,0,1,12,369.51,4,Mastercard,43,3177.77,Biometric,0.3964,0,1
TXN_3670,USER_8404,134.52,Bank Transfer,2023-07-30 03:58:00,73862.86,Tablet,Tokyo,Clothing,0,0,8,323.0,4,Discover,6,2748.8,PIN,0.1676,1,1
TXN_42982,USER_5243,18.53,Online,2023-02-06 12:48:00,41113.7,Laptop,New York,Groceries,0,0,1,267.21,1,Discover,10,297.44,Password,0.881,0,1
TXN_25401,USER_2960,119.54,Online,2023-02-05 03:03:00,10310.53,Laptop,Tokyo,Electronics,0,1,5,465.48,3,Visa,229,1052.82,OTP,0.7048,0,0
TXN_42136,USER_7384,78.15,Bank Transfer,2023-01-27 16:04:00,87446.99,Laptop,London,Clothing,0,1,3,299.88,4,Amex,39,4217.09,OTP,0.6469,0,1
TXN_25212,USER_6684,138.96,ATM Withdrawal,2023-02-12 17:28:00,25762.12,Mobile,Mumbai,Clothing,0,1,6,123.66,3,Mastercard,62,1569.91,OTP,0.7096,0,0
TXN_30725,USER_2491,425.41,Online,2023-02-28 10:23:00,30233.81,Tablet,Sydney,Groceries,0,0,8,110.06,3,Amex,190,2583.75,Password,0.4761,0,0
TXN_43460,USER_8941,158.76,Bank Transfer,2023-08-09 18:14:00,51616.26,Laptop,Sydney,Travel,0,0,7,391.14,0,Discover,43,4747.07,Biometric,0.2779,0,0
TXN_13436,USER_3737,153.13,Online,2023-06-23 02:08:00,17734.13,Mobile,Sydney,Electronics,1,1,13,118.76,1,Visa,21,4606.11,OTP,0.4117,0,0
TXN_37528,USER_8084,106.0,POS,2023-07-30 02:19:00,90664.2,Mobile,London,Restaurants,0,0,4,444.6,3,Discover,157,1125.88,Password,0.346,1,0
TXN_17331,USER_8050,85.84,POS,2023-04-19 05:32:00,68770.76,Mobile,Sydney,Restaurants,0,0,8,356.27,4,Visa,68,3163.89,OTP,0.5014,0,1
TXN_11689,USER_8180,307.15,Bank Transfer,2023-06-24 03:22:00,35741.64,Tablet,Tokyo,Electronics,0,0,10,151.56,2,Visa,88,891.29,Password,0.6299,0,0
TXN_23369,USER_2148,26.72,POS,2023-09-29 01:29:00,14534.14,Mobile,Sydney,Clothing,0,0,11,360.89,0,Mastercard,108,4475.55,OTP,0.9517,1,1
TXN_49704,USER_6678,106.12,POS,2023-01-13 11:36:00,46577.46,Laptop,Sydney,Clothing,0,0,8,374.77,3,Visa,49,1431.3,PIN,0.435,1,0
TXN_14196,USER_7005,11.53,POS,2023-12-24 00:06:00,50969.02,Tablet,New York,Electronics,0,0,7,329.16,0,Visa,63,2384.73,Password,0.6203,0,0
TXN_31816,USER_7084,234.34,ATM Withdrawal,2023-02-11 23:48:00,77098.44,Laptop,New York,Restaurants,0,0,3,296.51,0,Amex,95,2772.27,Password,0.086,0,0
TXN_45015,USER_2892,28.93,Online,2023-10-16 09:55:00,6714.79,Laptop,Sydney,Groceries,0,0,9,323.36,4,Visa,107,1110.26,OTP,0.5749,1,1
TXN_20269,USER_6264,6.5,Bank Transfer,2023-09-29 02:24:00,29334.34,Laptop,New York,Groceries,0,0,13,130.32,3,Discover,78,3684.96,OTP,0.42,1,0
TXN_49532,USER_5944,85.91,Online,2023-08-06 05:44:00,99156.77,Tablet,New York,Electronics,0,0,13,113.35,4,Mastercard,196,1341.14,OTP,0.81,0,1
TXN_12963,USER_6924,50.83,Bank Transfer,2023-06-23 17:22:00,10309.41,Laptop,Sydney,Clothing,0,1,5,349.7,0,Mastercard,9,694.65,OTP,0.6834,0,0
TXN_6697,USER_5864,146.63,POS,2023-01-24 08:50:00,58874.73,Mobile,New York,Restaurants,0,0,11,431.31,3,Amex,198,968.25,OTP,0.6011,0,0
TXN_25820,USER_2447,46.16,Online,2023-02-20 12:58:00,83978.68,Tablet,Sydney,Electronics,0,0,2,397.32,2,Amex,72,3946.71,OTP,0.2677,1,0
TXN_46587,USER_6287,25.96,POS,2023-12-28 23:34:00,30072.37,Mobile,Sydney,Clothing,0,0,8,86.51,1,Discover,94,2921.85,PIN,0.1987,0,0
TXN_27867,USER_2902,79.07,Bank Transfer,2023-06-25 17:46:00,5657.36,Mobile,Tokyo,Clothing,0,0,4,447.86,2,Visa,197,4414.03,Biometric,0.5388,0,0
TXN_23515,USER_2261,19.35,Bank Transfer,2023-10-21 00:45:00,38742.74,Tablet,Mumbai,Travel,0,0,2,137.79,4,Mastercard,52,4227.08,OTP,0.3161,0,1
TXN_38826,USER_5979,11.95,POS,2023-09-23 11:36:00,69763.39,Mobile,London,Clothing,0,0,2,188.42,0,Visa,165,4328.67,OTP,0.2892,0,0
TXN_17948,USER_7804,31.23,ATM Withdrawal,2023-07-11 07:23:00,9893.91,Mobile,Tokyo,Restaurants,0,0,3,24.13,3,Mastercard,111,3081.88,Password,0.3149,0,0
TXN_48300,USER_6229,55.04,POS,2023-08-16 12:31:00,1070.84,Laptop,London,Clothing,0,0,14,485.37,3,Mastercard,25,959.07,Biometric,0.4297,1,0
TXN_37466,USER_7947,84.1,ATM Withdrawal,2023-01-25 16:14:00,81878.85,Laptop,Tokyo,Travel,0,0,10,11.86,4,Amex,34,3185.69,PIN,0.5337,1,1
TXN_10750,USER_8092,73.64,Bank Transfer,2023-02-24 11:15:00,77806.58,Laptop,Sydney,Clothing,0,0,8,224.29,1,Amex,115,4041.13,Password,0.9634,1,1
TXN_3320,USER_3606,35.19,ATM Withdrawal,2023-10-11 04:56:00,2092.97,Mobile,Sydney,Travel,0,0,9,364.7,4,Visa,202,954.54,OTP,0.537,0,1
TXN_21576,USER_4720,39.09,Bank Transfer,2023-07-04 00:08:00,23979.21,Laptop,London,Travel,1,1,7,220.73,4,Discover,79,1832.68,PIN,0.0294,1,1
TXN_10464,USER_8196,101.34,POS,2023-10-16 20:07:00,685.27,Laptop,Tokyo,Clothing,0,0,4,223.02,4,Amex,149,1628.49,Password,0.7289,0,1
TXN_30733,USER_6631,0.65,Bank Transfer,2023-07-16 13:01:00,44026.85,Mobile,New York,Travel,0,1,9,347.32,3,Amex,64,2290.18,PIN,0.9739,0,1
TXN_12446,USER_9405,8.58,Online,2023-08-10 12:45:00,40898.23,Laptop,Sydney,Electronics,0,0,3,60.08,3,Amex,191,2847.15,OTP,0.6048,1,0
TXN_4773,USER_2353,86.75,ATM Withdrawal,2023-12-18 08:16:00,18618.06,Tablet,Tokyo,Travel,0,0,5,184.84,4,Mastercard,170,4123.03,PIN,0.167,0,1
TXN_39343,USER_3366,106.74,Online,2023-03-14 07:50:00,28355.24,Tablet,London,Groceries,0,0,8,216.53,2,Amex,23,4732.92,OTP,0.9794,0,1
TXN_45283,USER_5459,25.51,Online,2023-02-20 11:57:00,39359.21,Laptop,London,Restaurants,0,0,1,297.01,0,Visa,157,2358.83,Biometric,0.5257,0,0
TXN_37477,USER_7937,182.65,Online,2023-11-23 20:43:00,7258.81,Laptop,New York,Clothing,0,0,7,451.1,0,Amex,204,1559.17,PIN,0.7144,1,0
TXN_31836,USER_5056,166.02,POS,2023-01-23 00:48:00,57525.43,Mobile,Mumbai,Clothing,0,0,5,397.85,2,Visa,195,3252.25,Biometric,0.175,0,0
TXN_42542,USER_9406,265.11,Bank Transfer,2023-11-16 04:30:00,69570.26,Laptop,Mumbai,Restaurants,0,0,2,311.23,2,Amex,143,1881.69,Password,0.3248,0,0
TXN_41508,USER_7238,65.26,POS,2023-03-18 20:27:00,1513.72,Mobile,London,Clothing,0,0,7,226.54,3,Visa,233,3663.15,OTP,0.9196,0,1
TXN_23916,USER_6032,9.7,Bank Transfer,2023-10-21 08:52:00,34402.97,Mobile,Mumbai,Electronics,1,0,14,208.96,4,Discover,89,1995.41,Biometric,0.6057,0,1
TXN_45696,USER_5755,225.91,Bank Transfer,2023-08-12 10:33:00,46050.35,Tablet,London,Restaurants,0,0,1,345.61,4,Visa,219,4047.34,Password,0.4501,0,1
TXN_24143,USER_7934,9.11,ATM Withdrawal,2023-11-30 08:19:00,77751.91,Laptop,Tokyo,Groceries,0,0,5,414.32,0,Mastercard,86,697.35,Biometric,0.0925,0,0
TXN_20981,USER_1777,32.76,Online,2023-03-23 11:26:00,72266.94,Tablet,London,Groceries,0,0,14,111.93,3,Amex,15,2667.28,PIN,0.2771,0,0
TXN_30492,USER_1845,27.66,ATM Withdrawal,2023-08-23 19:08:00,27153.93,Laptop,Mumbai,Groceries,0,0,12,470.37,0,Mastercard,13,2766.69,Biometric,0.909,0,1
TXN_25993,USER_1921,9.48,Online,2023-10-06 22:19:00,86523.75,Mobile,New York,Clothing,0,0,2,452.66,3,Discover,239,3362.42,Password,0.6978,1,0
TXN_38553,USER_9428,216.15,POS,2023-04-28 08:13:00,78128.11,Laptop,London,Electronics,0,0,4,70.32,1,Amex,42,3820.01,Biometric,0.7223,0,0
TXN_13560,USER_7076,114.53,POS,2023-04-25 21:05:00,57492.63,Mobile,Sydney,Electronics,0,0,1,56.59,2,Visa,42,4089.15,OTP,0.2631,0,0
TXN_39993,USER_1185,227.11,Online,2023-03-12 04:35:00,16341.94,Mobile,New York,Groceries,0,0,7,411.77,1,Mastercard,21,4919.86,Password,0.0714,0,0
TXN_2311,USER_5943,64.26,ATM Withdrawal,2023-10-03 18:05:00,67627.57,Laptop,London,Groceries,0,0,4,315.92,3,Amex,58,2584.47,Password,0.8205,0,0
TXN_28919,USER_6649,157.45,POS,2023-04-24 22:41:00,38259.92,Mobile,Tokyo,Electronics,0,0,8,319.14,1,Discover,69,4556.88,Biometric,0.6626,0,0
TXN_23380,USER_4307,76.61,ATM Withdrawal,2023-06-18 23:05:00,72924.5,Mobile,Mumbai,Clothing,0,0,1,221.45,4,Visa,111,372.67,Password,0.2821,1,1
TXN_29685,USER_7442,49.91,Bank Transfer,2023-12-04 06:06:00,46993.32,Laptop,Mumbai,Clothing,0,0,8,193.1,1,Visa,160,1200.16,Password,0.0423,0,0
TXN_12658,USER_3371,64.4,Online,2023-12-30 02:31:00,20305.35,Laptop,London,Travel,0,0,10,290.59,0,Discover,60,3081.27,PIN,0.6383,0,0
TXN_8391,USER_4683,15.2,Bank Transfer,2023-08-19 07:03:00,67572.87,Mobile,London,Electronics,0,0,4,121.05,4,Mastercard,182,2147.32,PIN,0.9947,0,1
TXN_41445,USER_5362,396.25,ATM Withdrawal,2023-09-27 10:50:00,59361.45,Tablet,Mumbai,Restaurants,0,0,2,186.0,0,Amex,88,1790.09,Password,0.1833,1,0
TXN_15167,USER_2316,41.02,Online,2023-04-23 09:21:00,56501.06,Tablet,Sydney,Travel,0,0,12,249.93,4,Amex,103,1429.57,Biometric,0.5218,0,1
TXN_12916,USER_2196,17.59,POS,2023-04-28 13:33:00,59981.09,Laptop,Tokyo,Travel,0,0,13,53.83,3,Discover,230,4792.72,Password,0.0011,1,0
TXN_2823,USER_2238,57.64,Online,2023-04-10 12:20:00,94721.96,Mobile,Mumbai,Restaurants,0,0,1,96.81,3,Mastercard,5,1305.2,Password,0.0189,0,0
TXN_4551,USER_1935,32.05,ATM Withdrawal,2023-04-28 17:23:00,50825.02,Laptop,London,Clothing,0,1,10,31.18,0,Mastercard,110,348.04,OTP,0.2761,0,0
TXN_38104,USER_2382,273.41,Online,2023-08-23 06:06:00,49315.91,Tablet,London,Electronics,0,0,10,288.93,1,Mastercard,31,572.53,PIN,0.7101,1,0
TXN_11437,USER_9803,166.05,POS,2023-02-15 04:52:00,82848.55,Tablet,Mumbai,Clothing,0,0,4,37.86,4,Visa,71,3719.42,Password,0.573,0,1
TXN_20837,USER_4909,125.03,Online,2023-09-10 06:10:00,89638.63,Tablet,London,Electronics,0,0,11,144.54,2,Amex,149,584.3,Biometric,0.9862,0,1
TXN_47111,USER_5035,186.81,ATM Withdrawal,2023-05-06 18:08:00,82136.43,Tablet,Sydney,Restaurants,0,0,5,45.27,1,Visa,116,1559.96,PIN,0.2673,0,0
TXN_28477,USER_6085,73.46,ATM Withdrawal,2023-05-29 09:12:00,35960.1,Laptop,London,Clothing,0,0,1,464.85,0,Discover,84,2847.64,Biometric,0.7125,1,0
TXN_11353,USER_3037,4.26,Online,2023-04-15 21:16:00,30261.45,Mobile,London,Electronics,0,0,13,190.94,0,Discover,116,2739.23,Biometric,0.4283,0,0
TXN_3749,USER_1067,66.03,Bank Transfer,2023-05-16 03:44:00,80496.13,Laptop,Tokyo,Clothing,0,0,13,263.62,0,Discover,91,27.54,OTP,0.8151,0,0
TXN_16821,USER_2363,41.25,Online,2023-05-25 23:08:00,98518.31,Tablet,Sydney,Travel,1,1,6,18.68,2,Mastercard,101,4815.11,Password,0.5797,0,0
TXN_16532,USER_1948,73.54,ATM Withdrawal,2023-04-04 09:15:00,5189.55,Laptop,Mumbai,Clothing,0,0,7,353.55,3,Amex,28,2209.25,PIN,0.5194,0,0
TXN_27370,USER_7281,186.19,Online,2023-06-08 09:31:00,65705.75,Mobile,Sydney,Clothing,0,0,8,149.16,0,Visa,65,1503.46,OTP,0.2176,0,0
TXN_8399,USER_2728,89.22,ATM Withdrawal,2023-08-04 20:56:00,38035.03,Laptop,Sydney,Clothing,0,0,4,258.13,4,Discover,159,4622.27,PIN,0.7563,0,1
TXN_9079,USER_7436,26.51,Online,2023-07-25 03:14:00,96591.71,Laptop,Sydney,Restaurants,0,0,12,329.67,0,Mastercard,100,2784.26,Password,0.0628,0,0
TXN_524,USER_3923,42.98,ATM Withdrawal,2023-04-10 12:31:00,33854.3,Laptop,Mumbai,Groceries,0,0,10,117.63,0,Discover,112,1738.65,PIN,0.5225,0,0
