Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_27930,USER_1614,189.41,POS,2023-01-31 04:06:00,94962.71,Mobile,New York,Restaurants,0,0,12,416.33,2,Amex,81,1073.4,Password,0.8983,0,1
TXN_5999,USER_1508,155.25,Online,2023-04-08 03:05:00,73480.7,Laptop,Mumbai,Electronics,1,0,3,285.18,3,Amex,231,3834.41,Password,0.0578,0,0
TXN_15766,USER_1303,28.32,ATM Withdrawal,2023-12-22 23:35:00,37326.27,Laptop,Mumbai,Electronics,0,0,10,212.98,2,Discover,129,3715.28,OTP,0.3217,0,0
TXN_39554,USER_9606,252.08,Bank Transfer,2023-07-05 02:53:00,9450.65,Mobile,Mumbai,Clothing,0,0,8,137.59,3,Discover,30,1916.47,Biometric,0.0719,0,0
TXN_11712,USER_2370,32.91,POS,2023-09-07 07:05:00,38331.88,Laptop,Sydney,Restaurants,0,0,2,38.92,0,Amex,151,4920.92,Biometric,0.7166,1,0
TXN_7216,USER_1716,206.18,Bank Transfer,2023-01-02 06:41:00,83757.19,Tablet,Sydney,Restaurants,0,0,7,149.38,3,Amex,186,2196.21,PIN,0.0308,0,0
TXN_31789,USER_9722,80.55,ATM Withdrawal,2023-02-11 09:09:00,16314.65,Mobile,Sydney,Groceries,0,0,11,409.24,1,Mastercard,25,370.05,PIN,0.5861,1,0
TXN_49795,USER_6559,20.57,Online,2023-04-15 03:12:00,40258.99,Tablet,New York,Travel,0,0,7,214.04,0,Mastercard,14,4920.47,Password,0.4073,1,0
TXN_42151,USER_3198,7.43,POS,2023-08-19 18:40:00,91098.51,Mobile,London,Electronics,0,1,12,395.21,0,Mastercard,26,1250.73,Biometric,0.6806,0,0
TXN_9659,USER_2536,236.55,ATM Withdrawal,2023-01-15 15:16:00,55534.91,Laptop,New York,Clothing,0,0,3,259.35,0,Amex,147,842.44,Password,0.0797,0,0
TXN_25302,USER_4429,185.79,Bank Transfer,2023-02-19 23:57:00,70373.47,Tablet,Sydney,Groceries,0,0,8,105.85,4,Discover,50,1722.55,Password,0.0413,1,1
TXN_5792,USER_8211,396.75,ATM Withdrawal,2023-08-28 14:53:00,55578.48,Laptop,New York,Travel,0,0,14,20.07,2,Visa,170,1713.38,OTP,0.409,0,0
TXN_47080,USER_4634,101.84,ATM Withdrawal,2023-02-05 04:16:00,32193.36,Tablet,London,Clothing,0,0,10,285.71,1,Visa,179,2581.18,OTP,0.1965,1,0
TXN_2301,USER_7710,238.64,ATM Withdrawal,2023-02-04 15:53:00,71743.0,Mobile,London,Travel,0,0,1,464.73,3,Mastercard,44,546.27,OTP,0.7231,0,0
TXN_12643,USER_7589,96.04,Online,2023-11-04 22:47:00,88597.62,Mobile,Tokyo,Restaurants,0,0,3,119.35,0,Mastercard,38,4380.68,Password,0.8575,0,1
TXN_27574,USER_8948,34.8,Online,2023-06-06 15:30:00,55206.26,Mobile,Tokyo,Groceries,0,0,13,279.45,0,Mastercard,14,516.96,Biometric,0.241,1,0
TXN_27035,USER_4343,97.31,ATM Withdrawal,2023-08-15 04:46:00,64071.35,Laptop,Mumbai,Restaurants,0,0,1,111.75,1,Amex,128,3933.47,Biometric,0.3417,0,0
TXN_47701,USER_5945,78.07,Online,2023-07-01 05:48:00,80903.46,Mobile,New York,Clothing,0,0,3,42.2,2,Amex,34,4033.14,Password,0.4333,1,0
TXN_9442,USER_2502,32.25,Online,2023-08-07 23:06:00,98809.57,Tablet,New York,Groceries,0,0,2,308.2,4,Visa,51,2767.31,PIN,0.1281,0,1
TXN_42664,USER_7750,373.31,Bank Transfer,2023-01-15 19:36:00,84760.14,Mobile,London,Clothing,0,0,10,110.26,3,Discover,221,972.2,PIN,0.9474,0,1
TXN_49056,USER_5766,6.72,POS,2023-09-03 11:06:00,62009.48,Laptop,Mumbai,Electronics,1,0,13,111.79,3,Discover,195,3426.27,PIN,0.7344,0,0
TXN_16763,USER_3211,135.59,Online,2023-08-22 21:32:00,29106.66,Laptop,London,Groceries,0,0,6,124.42,1,Mastercard,172,2988.31,Password,0.3084,1,0
TXN_36374,USER_8452,235.7,ATM Withdrawal,2023-05-14 02:24:00,12658.32,Mobile,London,Clothing,0,0,12,24.96,4,Amex,138,4879.4,OTP,0.2692,0,1
TXN_36217,USER_8202,97.9,POS,2023-07-28 15:51:00,80786.04,Tablet,Sydney,Electronics,1,0,6,187.84,0,Amex,159,1366.06,Password,0.9897,0,1
TXN_20334,USER_2675,124.47,POS,2023-10-01 06:30:00,92127.43,Laptop,Mumbai,Travel,0,0,8,397.17,1,Mastercard,110,666.15,OTP,0.0645,0,0
TXN_27199,USER_6700,70.09,Bank Transfer,2023-03-31 04:13:00,44855.56,Tablet,London,Groceries,0,0,5,345.75,3,Discover,35,3890.1,Password,0.8487,0,0
TXN_34616,USER_5352,4.42,POS,2023-07-24 19:18:00,33792.61,Tablet,New York,Restaurants,0,0,3,89.44,0,Discover,228,2323.79,Password,0.481,1,0
TXN_18779,USER_2093,83.78,ATM Withdrawal,2023-08-25 08:42:00,75992.71,Tablet,London,Clothing,0,0,1,113.94,1,Amex,48,716.33,PIN,0.2259,0,0
TXN_32399,USER_1820,37.19,Online,2023-11-25 23:53:00,46215.93,Tablet,Mumbai,Restaurants,0,0,12,498.85,1,Mastercard,72,3880.65,PIN,0.2604,0,0
TXN_4124,USER_9721,1.76,Online,2023-10-01 09:41:00,45026.81,Mobile,Sydney,Groceries,0,0,5,382.07,2,Mastercard,43,522.78,Password,0.8692,0,1
TXN_46578,USER_6570,57.67,POS,2023-06-01 09:32:00,95189.1,Laptop,Tokyo,Travel,0,0,13,241.89,4,Mastercard,123,464.68,Biometric,0.7692,0,1
TXN_22536,USER_4343,252.96,POS,2023-09-07 22:07:00,79640.17,Mobile,Tokyo,Clothing,0,0,1,433.56,0,Amex,222,4732.4,PIN,0.9609,0,1
TXN_22435,USER_8412,109.21,POS,2023-12-05 23:35:00,30327.5,Laptop,New York,Restaurants,0,0,3,142.52,2,Visa,158,19.62,OTP,0.9156,0,1
TXN_20893,USER_5935,280.89,POS,2023-02-17 00:30:00,98414.7,Laptop,London,Groceries,0,1,5,449.5,0,Amex,99,1554.27,Password,0.8431,0,0
TXN_9119,USER_8910,37.93,Bank Transfer,2023-07-22 19:20:00,15839.41,Laptop,London,Travel,0,0,11,193.87,1,Visa,49,2417.85,OTP,0.6384,0,0
TXN_21294,USER_7900,0.92,Online,2023-09-21 06:56:00,16443.76,Laptop,New York,Groceries,0,1,13,106.0,4,Visa,19,4093.39,Biometric,0.3447,1,1
TXN_44808,USER_5592,0.79,Online,2023-11-23 13:48:00,16053.41,Mobile,New York,Electronics,0,0,7,94.47,3,Amex,65,1122.68,Biometric,0.3929,0,0
TXN_8428,USER_1768,28.27,Online,2023-11-28 07:39:00,22636.36,Tablet,Tokyo,Travel,0,0,14,467.24,0,Amex,233,3031.72,OTP,0.4555,1,0
TXN_15026,USER_7426,231.88,Bank Transfer,2023-01-15 13:46:00,96338.51,Tablet,New York,Travel,0,0,7,46.8,4,Amex,18,3526.79,PIN,0.8956,0,1
TXN_14985,USER_1079,114.38,Bank Transfer,2023-08-16 15:18:00,11936.92,Tablet,London,Electronics,0,0,14,456.8,0,Mastercard,96,114.95,Biometric,0.5834,0,0
TXN_17923,USER_4621,146.71,Bank Transfer,2023-06-07 23:04:00,52300.98,Laptop,London,Travel,0,0,5,43.67,3,Mastercard,76,58.67,OTP,0.6824,1,0
TXN_14619,USER_8973,4.68,POS,2023-05-22 14:15:00,86803.19,Laptop,Sydney,Clothing,0,0,3,327.99,0,Amex,20,3409.19,PIN,0.4088,0,0
TXN_26809,USER_1956,127.11,Online,2023-03-21 01:13:00,11856.83,Tablet,Tokyo,Electronics,0,0,14,317.07,1,Discover,139,4571.83,PIN,0.5528,0,0
TXN_47711,USER_3156,84.14,Online,2023-02-24 05:12:00,61420.56,Tablet,New York,Groceries,1,0,4,369.01,2,Visa,85,1997.66,Biometric,0.9187,0,1
TXN_20766,USER_3024,22.13,POS,2023-02-22 00:32:00,43902.05,Mobile,Mumbai,Travel,0,0,6,145.33,2,Mastercard,194,2946.04,PIN,0.4874,0,0
TXN_16783,USER_3430,89.32,Bank Transfer,2023-07-05 00:18:00,65651.61,Tablet,London,Groceries,0,0,11,101.72,1,Discover,24,1202.95,Password,0.3331,0,0
TXN_27240,USER_5065,24.64,Online,2023-07-05 23:40:00,10821.68,Laptop,Tokyo,Restaurants,0,0,1,486.82,3,Mastercard,135,2950.1,PIN,0.151,0,0
TXN_48410,USER_5060,40.38,Online,2023-10-19 00:34:00,61180.27,Tablet,New York,Restaurants,0,0,3,34.44,1,Mastercard,161,520.98,Biometric,0.3978,0,0
TXN_30290,USER_1905,68.19,Online,2023-12-27 01:22:00,97451.43,Mobile,London,Electronics,0,0,3,215.5,4,Discover,31,3338.68,PIN,0.4944,0,1
TXN_23439,USER_5590,277.9,POS,2023-09-01 19:20:00,3015.8,Mobile,London,Electronics,0,0,13,215.09,0,Visa,43,4017.51,OTP,0.342,0,0
TXN_47221,USER_1302,143.84,Online,2023-02-19 23:54:00,10860.24,Tablet,Mumbai,Groceries,0,0,3,236.77,2,Mastercard,147,2736.95,Password,0.112,0,0
TXN_13378,USER_6234,15.16,POS,2023-05-15 09:08:00,80398.71,Mobile,London,Electronics,0,0,8,419.1,4,Amex,7,3790.59,PIN,0.0969,1,1
TXN_49802,USER_7219,30.81,POS,2023-05-25 21:39:00,36181.58,Mobile,New York,Restaurants,0,0,12,137.26,4,Amex,52,4179.21,Biometric,0.8149,0,1
TXN_2503,USER_6808,61.63,ATM Withdrawal,2023-05-18 22:55:00,69545.37,Mobile,Sydney,Restaurants,0,0,9,243.98,1,Visa,168,4653.52,Biometric,0.71,0,0
TXN_24443,USER_5084,65.43,ATM Withdrawal,2023-02-05 21:44:00,21746.2,Tablet,New York,Restaurants,0,0,9,300.75,1,Visa,172,2159.51,Password,0.7781,1,0
TXN_11817,USER_2734,164.54,POS,2023-11-26 05:30:00,83427.14,Laptop,London,Groceries,0,0,14,353.68,4,Discover,118,42.37,OTP,0.3405,1,1
TXN_42050,USER_5106,105.22,Online,2023-03-07 22:55:00,84336.76,Mobile,London,Electronics,0,0,12,27.29,0,Mastercard,187,947.6,OTP,0.6535,1,0
TXN_9770,USER_2786,60.59,ATM Withdrawal,2023-06-16 14:39:00,97243.41,Laptop,London,Travel,0,0,7,52.29,2,Discover,142,4118.72,OTP,0.1874,0,0
TXN_25967,USER_8797,253.15,POS,2023-01-31 15:44:00,87887.48,Tablet,Mumbai,Clothing,0,0,12,387.76,0,Discover,75,3025.98,PIN,0.0479,0,0
TXN_35872,USER_3404,229.54,ATM Withdrawal,2023-02-02 11:12:00,35639.23,Tablet,Tokyo,Electronics,0,0,5,309.17,1,Amex,111,4035.86,Password,0.0404,0,0
TXN_12252,USER_7854,27.81,Bank Transfer,2023-08-25 20:43:00,82119.45,Laptop,Tokyo,Electronics,0,1,6,16.4,1,Discover,232,1704.84,OTP,0.5578,0,0
TXN_45787,USER_7819,71.71,Online,2023-03-24 18:30:00,8195.59,Tablet,Sydney,Restaurants,0,0,10,476.12,0,Mastercard,88,1986.64,PIN,0.2355,0,0
TXN_11038,USER_4055,71.52,POS,2023-06-16 08:38:00,88439.71,Laptop,New York,Electronics,0,0,3,106.57,0,Discover,41,2694.48,Biometric,0.8399,0,0
TXN_29433,USER_3504,99.7,Online,2023-12-04 04:17:00,12631.14,Mobile,Tokyo,Electronics,0,0,1,103.79,4,Visa,237,46.72,OTP,0.4882,0,1
TXN_25992,USER_8909,128.54,POS,2023-07-11 04:29:00,57590.31,Mobile,Mumbai,Travel,0,0,9,341.5,0,Mastercard,236,174.24,PIN,0.1351,0,0
TXN_14461,USER_9053,66.14,Online,2023-06-18 12:35:00,50301.45,Laptop,Mumbai,Restaurants,0,0,11,121.86,3,Discover,179,1511.7,Biometric,0.9816,0,1
TXN_41245,USER_6152,118.46,POS,2023-07-01 14:39:00,5235.82,Mobile,New York,Clothing,0,0,13,294.62,4,Amex,7,78.65,Password,0.2883,0,1
TXN_17870,USER_5846,48.21,POS,2023-04-06 15:58:00,78987.99,Mobile,New York,Travel,0,0,7,464.24,3,Discover,34,543.0,Biometric,0.5496,0,0
TXN_12542,USER_6362,54.81,ATM Withdrawal,2023-12-06 03:01:00,93291.68,Laptop,Sydney,Clothing,0,0,11,491.29,4,Discover,163,2510.69,OTP,0.1437,0,1
TXN_42338,USER_6109,96.67,Online,2023-06-03 17:09:00,89590.69,Mobile,Sydney,Clothing,0,0,5,313.03,4,Mastercard,84,1228.32,PIN,0.1047,1,1
TXN_13679,USER_1347,30.42,Bank Transfer,2023-04-24 21:45:00,34258.69,Tablet,Tokyo,Travel,0,0,5,341.57,2,Mastercard,5,767.73,PIN,0.3442,0,0
TXN_43544,USER_4644,53.6,POS,2023-06-14 15:21:00,84633.25,Tablet,London,Groceries,0,0,7,396.37,2,Mastercard,98,2579.02,Password,0.5645,1,0
TXN_26468,USER_5516,52.51,Online,2023-05-06 10:27:00,45709.93,Mobile,New York,Restaurants,0,0,6,269.32,2,Amex,17,2241.95,Password,0.8062,0,0
TXN_28642,USER_8092,55.92,POS,2023-03-04 11:30:00,42930.13,Laptop,New York,Clothing,0,0,13,328.25,4,Mastercard,185,657.86,PIN,0.4708,0,1
TXN_33994,USER_1693,98.52,ATM Withdrawal,2023-04-21 17:46:00,79206.14,Mobile,Tokyo,Electronics,0,0,5,231.56,3,Visa,171,4289.13,PIN,0.0533,0,0
TXN_14785,USER_2220,37.66,Online,2023-11-01 03:56:00,93316.95,Mobile,Tokyo,Clothing,0,0,9,474.32,4,Discover,24,661.11,Biometric,0.6459,0,1
TXN_45398,USER_2475,7.02,Online,2023-10-24 14:00:00,12338.63,Laptop,Mumbai,Groceries,0,0,1,289.64,3,Amex,64,2603.75,Password,0.2589,1,0
TXN_9869,USER_6695,69.65,Online,2023-12-05 20:31:00,46277.54,Mobile,London,Travel,0,0,10,330.64,1,Mastercard,217,2076.18,PIN,0.5493,0,0
TXN_7541,USER_3846,62.31,Online,2023-10-05 06:58:00,10572.41,Tablet,Mumbai,Clothing,0,0,12,189.15,1,Discover,204,3562.63,OTP,0.9065,1,1
TXN_9203,USER_3260,258.31,Online,2023-01-14 09:57:00,90383.41,Tablet,Mumbai,Groceries,0,1,5,418.95,4,Discover,30,2875.0,PIN,0.325,0,1
TXN_21755,USER_5888,86.93,Bank Transfer,2023-09-15 22:27:00,92984.95,Mobile,Sydney,Clothing,0,0,2,223.93,1,Discover,19,977.37,Biometric,0.4009,0,0
TXN_34813,USER_3485,71.85,Bank Transfer,2023-09-26 05:32:00,47280.36,Tablet,London,Travel,0,0,5,454.04,3,Amex,226,3662.98,PIN,0.706,0,0
TXN_36688,USER_1281,89.09,Bank Transfer,2023-05-12 23:46:00,85732.01,Laptop,London,Restaurants,0,0,13,452.0,3,Visa,124,3215.1,Biometric,0.5171,0,0
TXN_20891,USER_3665,104.65,POS,2023-09-16 03:32:00,26733.58,Mobile,London,Clothing,0,0,1,37.23,0,Amex,137,3172.42,PIN,0.6982,0,0
TXN_31246,USER_7987,25.53,POS,2023-01-18 00:26:00,52457.46,Laptop,Sydney,Clothing,0,1,14,110.34,2,Amex,170,3124.63,OTP,0.6709,0,0
TXN_23663,USER_2233,34.36,POS,2023-04-07 12:37:00,37196.97,Tablet,Sydney,Clothing,0,0,6,80.33,1,Visa,11,4463.8,Password,0.5558,0,0
TXN_2422,USER_5757,49.15,POS,2023-09-06 08:02:00,79810.69,Tablet,New York,Electronics,0,0,10,378.35,1,Discover,131,1957.58,Biometric,0.5694,1,0
TXN_9537,USER_6604,96.3,Online,2023-08-23 15:27:00,74853.75,Mobile,Sydney,Restaurants,0,0,3,253.02,1,Mastercard,157,2155.92,Password,0.1858,1,0
TXN_49370,USER_8143,34.22,Bank Transfer,2023-10-14 21:46:00,11011.64,Mobile,London,Electronics,0,0,5,29.34,1,Discover,108,3929.23,OTP,0.9173,0,1
TXN_467,USER_8400,10.78,POS,2023-08-29 02:25:00,73816.76,Mobile,Sydney,Electronics,0,0,2,429.32,0,Mastercard,79,1126.02,Biometric,0.0392,0,0
TXN_1688,USER_6243,48.08,Bank Transfer,2023-03-26 01:34:00,30038.18,Laptop,Tokyo,Groceries,0,0,12,463.71,2,Amex,79,4533.4,Password,0.5245,1,0
TXN_14059,USER_1238,309.29,Bank Transfer,2023-07-16 09:20:00,20365.19,Laptop,Tokyo,Clothing,1,0,12,373.47,3,Amex,235,3328.77,OTP,0.4362,0,0
TXN_47184,USER_8940,20.24,POS,2023-12-05 01:39:00,92959.82,Tablet,Mumbai,Groceries,0,0,10,156.38,4,Amex,208,923.85,PIN,0.7457,0,1
TXN_35261,USER_5780,91.27,POS,2023-12-07 15:18:00,40669.87,Tablet,New York,Groceries,0,0,13,454.4,0,Visa,223,3005.53,Password,0.4598,0,0
TXN_3312,USER_4104,229.8,Online,2023-08-06 15:07:00,7696.62,Mobile,Mumbai,Restaurants,0,0,6,108.9,0,Visa,212,4162.07,PIN,0.8114,0,0
TXN_32838,USER_6479,114.89,Online,2023-09-15 16:37:00,56703.2,Tablet,Sydney,Travel,0,0,3,10.24,4,Amex,211,4064.28,Biometric,0.6158,0,1
TXN_42760,USER_4483,321.53,POS,2023-07-06 18:38:00,67882.49,Tablet,Mumbai,Electronics,0,0,14,193.23,3,Amex,124,3082.09,OTP,0.1463,1,0
TXN_44618,USER_2315,5.5,POS,2023-09-19 12:24:00,63242.01,Tablet,New York,Restaurants,0,0,11,401.1,1,Amex,43,2787.02,PIN,0.3813,1,0
TXN_49815,USER_1428,21.54,Online,2023-05-15 01:42:00,73244.26,Tablet,New York,Travel,0,0,9,78.56,4,Discover,135,1459.64,OTP,0.7327,0,1
TXN_19428,USER_7845,0.54,Online,2023-09-20 04:19:00,66863.95,Tablet,Tokyo,Travel,0,0,4,90.79,3,Visa,231,1205.88,Biometric,0.8981,0,1
TXN_11352,USER_8947,11.87,POS,2023-08-12 17:16:00,38058.85,Mobile,London,Groceries,0,1,4,89.73,1,Mastercard,81,2000.75,OTP,0.6838,0,0
TXN_42439,USER_6681,128.92,POS,2023-11-24 19:23:00,30863.64,Tablet,Tokyo,Travel,0,1,4,140.03,1,Amex,64,3378.76,PIN,0.1651,0,0
TXN_27120,USER_6237,2.47,Online,2023-08-14 20:39:00,54758.11,Laptop,Mumbai,Travel,0,0,5,129.28,1,Visa,86,3001.38,OTP,0.0509,0,0
TXN_13856,USER_9125,6.53,Bank Transfer,2023-10-19 21:13:00,7872.35,Laptop,London,Clothing,0,0,2,235.04,1,Amex,175,3039.14,Password,0.6611,0,0
TXN_7782,USER_7330,47.58,Bank Transfer,2023-08-27 08:38:00,9810.45,Laptop,Sydney,Electronics,0,1,14,240.8,3,Visa,211,2138.8,Password,0.408,0,0
TXN_8623,USER_6644,117.38,ATM Withdrawal,2023-12-10 16:15:00,41276.02,Laptop,Tokyo,Clothing,0,0,2,358.35,3,Discover,160,539.25,PIN,0.7314,0,0
TXN_27053,USER_7908,5.78,ATM Withdrawal,2023-09-06 04:17:00,12074.92,Laptop,Mumbai,Electronics,0,0,9,54.43,4,Amex,79,4142.5,OTP,0.0666,1,1
TXN_29233,USER_1723,7.37,POS,2023-05-16 11:46:00,76859.34,Laptop,London,Clothing,0,0,10,127.4,0,Amex,98,3983.72,Password,0.2706,1,0
TXN_1169,USER_9238,127.31,Bank Transfer,2023-01-03 08:03:00,26058.0,Mobile,Mumbai,Clothing,0,0,14,337.19,3,Amex,131,484.34,Biometric,0.4015,1,0
TXN_693,USER_2887,84.54,ATM Withdrawal,2023-09-07 11:42:00,28836.76,Laptop,Sydney,Travel,0,0,8,436.08,3,Mastercard,55,3451.99,PIN,0.2691,0,0
TXN_16791,USER_8039,27.69,Online,2023-08-18 03:59:00,55564.33,Mobile,New York,Electronics,0,1,4,225.72,2,Discover,159,4274.2,Password,0.9584,0,1
TXN_24809,USER_3557,45.36,ATM Withdrawal,2023-08-03 17:59:00,16808.86,Mobile,London,Restaurants,0,0,12,439.51,3,Amex,177,2637.38,Biometric,0.3364,1,0
TXN_14309,USER_7626,26.76,POS,2023-06-11 04:33:00,35824.2,Mobile,New York,Electronics,0,0,6,76.08,0,Discover,113,1527.78,Biometric,0.781,1,0
TXN_27106,USER_3492,27.12,POS,2023-01-29 18:12:00,932.83,Laptop,New York,Restaurants,0,0,14,428.71,2,Amex,61,1524.81,Biometric,0.703,0,0
TXN_38774,USER_6001,228.79,Bank Transfer,2023-07-19 19:48:00,80380.91,Tablet,Mumbai,Restaurants,0,0,8,89.19,3,Visa,110,1705.43,Password,0.3335,1,0
TXN_34835,USER_8928,222.29,Bank Transfer,2023-03-19 21:21:00,61979.67,Laptop,New York,Restaurants,1,0,6,455.46,2,Visa,109,885.62,OTP,0.8484,1,0
TXN_38849,USER_6226,105.11,Online,2023-10-09 21:57:00,98097.56,Mobile,Sydney,Groceries,0,0,11,288.52,2,Amex,175,4.45,Password,0.619,0,0
TXN_10674,USER_1494,68.77,ATM Withdrawal,2023-06-20 07:35:00,25857.99,Tablet,Mumbai,Clothing,0,0,6,70.23,2,Visa,116,4646.88,OTP,0.502,0,0
TXN_31955,USER_6665,93.91,POS,2023-07-31 14:38:00,49556.04,Laptop,New York,Groceries,0,0,2,53.47,1,Visa,46,2446.96,OTP,0.2868,0,0
TXN_46220,USER_2415,134.61,POS,2023-12-09 20:12:00,2076.3,Laptop,Tokyo,Clothing,0,1,5,415.35,4,Amex,136,2336.86,OTP,0.1257,0,1
TXN_39467,USER_7395,69.98,Online,2023-05-03 21:35:00,50873.72,Tablet,Sydney,Clothing,0,0,13,373.75,2,Discover,223,3147.04,PIN,0.3033,1,0
TXN_35945,USER_6085,272.7,Online,2023-04-07 09:49:00,34719.59,Mobile,Mumbai,Restaurants,0,0,10,136.36,1,Amex,187,897.61,Password,0.3691,1,0
TXN_16076,USER_6537,189.74,Online,2023-05-09 21:53:00,74299.95,Laptop,New York,Electronics,0,0,8,307.19,4,Visa,197,2390.84,Password,0.253,1,1
TXN_28465,USER_9889,23.79,Online,2023-06-15 03:01:00,80075.25,Mobile,Tokyo,Travel,0,0,1,494.28,2,Mastercard,227,4664.51,OTP,0.3947,1,0
TXN_46622,USER_9921,9.38,Bank Transfer,2023-06-08 13:01:00,10979.32,Laptop,London,Restaurants,0,0,6,127.85,2,Visa,6,440.19,OTP,0.383,0,0
TXN_22298,USER_4958,188.65,POS,2023-06-07 07:42:00,98688.4,Laptop,Sydney,Clothing,0,0,5,264.63,2,Discover,147,1110.64,OTP,0.0817,0,0
TXN_31808,USER_1498,86.3,Online,2023-03-09 04:59:00,34902.33,Mobile,Mumbai,Restaurants,0,0,9,378.4,1,Mastercard,29,2187.84,PIN,0.0791,0,0
TXN_47316,USER_3956,50.34,POS,2023-09-21 20:13:00,87576.79,Tablet,Mumbai,Electronics,0,0,13,347.7,2,Discover,238,1501.23,Password,0.1611,0,0
TXN_4354,USER_1464,256.84,POS,2023-04-02 00:25:00,98382.62,Tablet,Tokyo,Groceries,0,1,1,125.58,0,Discover,92,4782.27,Biometric,0.2166,0,0
TXN_25321,USER_9634,72.95,POS,2023-01-02 00:35:00,68782.43,Laptop,New York,Travel,0,0,4,467.86,2,Mastercard,101,4128.55,OTP,0.0038,1,0
TXN_16561,USER_2902,113.48,Online,2023-06-29 11:17:00,51473.62,Mobile,Sydney,Groceries,0,0,13,453.8,4,Amex,145,4978.12,PIN,0.1675,0,1
TXN_8195,USER_7217,1.44,Bank Transfer,2023-10-02 15:46:00,30256.05,Tablet,Tokyo,Travel,0,0,1,374.9,1,Mastercard,77,4135.63,Password,0.2739,0,0
TXN_15344,USER_7784,51.08,ATM Withdrawal,2023-11-07 08:34:00,48170.12,Tablet,Sydney,Clothing,0,0,13,218.02,4,Discover,39,52.36,OTP,0.5018,0,1
TXN_34756,USER_2826,48.49,ATM Withdrawal,2023-11-21 07:47:00,12628.14,Mobile,New York,Groceries,0,0,6,108.73,0,Visa,194,1376.52,OTP,0.3922,0,0
TXN_14316,USER_5741,39.24,Bank Transfer,2023-11-12 05:50:00,41435.87,Tablet,Tokyo,Clothing,0,0,3,408.23,1,Visa,88,2388.41,OTP,0.8505,1,1
TXN_49886,USER_5396,70.11,Bank Transfer,2023-12-07 13:52:00,68486.94,Tablet,Sydney,Electronics,0,0,1,255.61,1,Amex,190,2584.86,PIN,0.7384,0,0
TXN_10187,USER_6008,256.53,ATM Withdrawal,2023-04-21 07:48:00,32621.12,Tablet,Mumbai,Travel,0,0,1,351.6,3,Amex,235,3294.18,Password,0.66,0,0
TXN_41943,USER_5506,112.62,Bank Transfer,2023-05-31 18:57:00,76695.38,Mobile,Tokyo,Restaurants,0,1,3,29.91,2,Discover,142,4952.35,Password,0.3127,0,0
TXN_413,USER_6732,16.95,POS,2023-11-02 02:23:00,46970.69,Laptop,Sydney,Groceries,0,0,2,149.95,1,Amex,46,339.66,OTP,0.3647,0,0
TXN_295,USER_6442,188.84,POS,2023-06-24 03:39:00,2199.14,Tablet,Mumbai,Restaurants,0,0,3,263.15,3,Discover,18,2141.3,PIN,0.2311,0,0
TXN_20199,USER_6197,49.46,Bank Transfer,2023-10-21 22:09:00,78894.57,Laptop,New York,Restaurants,0,0,8,349.71,3,Visa,198,19.65,Biometric,0.6734,1,0
TXN_5828,USER_8892,7.25,Online,2023-11-18 11:23:00,5874.44,Laptop,New York,Electronics,0,0,13,399.42,1,Discover,2,2609.02,Biometric,0.3533,0,0
TXN_31774,USER_7140,110.73,Online,2023-10-17 01:15:00,86905.73,Laptop,Tokyo,Groceries,0,0,7,220.68,1,Amex,40,2078.8,Password,0.4139,0,0
TXN_49201,USER_9879,19.21,POS,2023-10-23 08:56:00,98773.42,Laptop,London,Electronics,0,0,5,199.39,4,Discover,239,3042.94,Password,0.8277,0,1
TXN_30569,USER_4441,186.84,ATM Withdrawal,2023-05-28 06:13:00,21118.19,Mobile,Mumbai,Travel,0,0,4,289.47,3,Amex,13,712.75,PIN,0.7637,0,0
TXN_16119,USER_6088,84.58,ATM Withdrawal,2023-03-18 23:24:00,77238.32,Mobile,Mumbai,Restaurants,0,1,13,119.47,1,Amex,121,3807.02,PIN,0.4262,1,0
TXN_39359,USER_1048,25.66,ATM Withdrawal,2023-05-29 19:08:00,50736.6,Laptop,Tokyo,Electronics,0,0,4,50.95,4,Amex,122,3245.33,PIN,0.6506,0,1
TXN_46252,USER_7474,309.25,ATM Withdrawal,2023-09-14 04:56:00,54217.17,Mobile,Mumbai,Travel,0,0,14,469.23,1,Discover,111,4251.0,PIN,0.7373,1,0
TXN_43049,USER_8737,74.84,Bank Transfer,2023-11-07 23:51:00,20184.94,Mobile,Sydney,Travel,0,0,4,249.02,2,Amex,128,1288.2,PIN,0.8416,0,0
TXN_27112,USER_4741,206.18,POS,2023-05-27 18:42:00,7541.08,Tablet,Mumbai,Travel,0,0,2,108.66,2,Amex,172,3174.6,Password,0.648,0,0
TXN_3892,USER_7059,7.0,POS,2023-06-28 06:47:00,87943.04,Laptop,Mumbai,Clothing,0,0,9,244.84,4,Visa,41,2075.94,OTP,0.6008,1,1
TXN_2134,USER_1593,41.22,Online,2023-02-01 22:34:00,11031.32,Laptop,Mumbai,Electronics,0,0,13,441.15,4,Visa,208,2666.89,Biometric,0.1426,1,1
